team_id,date,function_calls,query_execution_ms,peak_concurrent_queries,db_bandwidth_gb,db_storage_gb
150519,2026-07-29,49995,772499,0.068975,0.315,19.223
150519,2026-07-30,32861,504622,0.025836,0.198,19.649
150519,2026-07-31,30330,588867,0.049454,0.174,19.33
150519,2026-08-01,22594,396694,0.028833,0.152,19.16
150519,2026-08-02,39854,742124,0.184476,0.202,19.207
150519,2026-08-03,28979,501405,0.03161,0.134,18.469
150519,2026-08-04,36504,681372,0.046232,0.164,19.346
150519,2026-08-05,22261,345223,0.016702,0.137,19.133
150519,2026-08-06,33499,575759,0.047159,0.235,18.846
150519,2026-08-07,68357,1190809,0.059361,0.324,18.886
150519,2026-08-08,24993,350811,0.043365,0.168,18.889
150519,2026-08-09,41005,656746,0.026212,0.218,18.84
150519,2026-08-10,32071,536797,0.023684,0.192,19.254
150519,2026-08-11,73480,1106341,0.112199,0.402,18.747
150519,2026-08-12,24138,418928,0.041766,0.12,18.878
150519,2026-08-13,51009,834259,0.053982,0.308,19.35
150519,2026-08-14,23556,446354,0.028257,0.153,18.267
150519,2026-08-15,26654,514380,0.064279,0.184,18.385
150519,2026-08-16,26341,516883,0.03184,0.147,18.606
150519,2026-08-17,54147,868779,0.031871,0.282,19.379
150519,2026-08-18,27367,519550,0.019568,0.178,19.096
151443,2026-05-21,0,0,0.0,0.0,0.141
151443,2026-05-22,8,496,4.9e-05,0.0,0.135
151443,2026-05-23,2,171,1.1e-05,0.0,0.134
151443,2026-05-24,2,140,9e-06,0.0,0.143
151443,2026-05-25,10,681,4.5e-05,0.001,0.138
151443,2026-05-26,9,676,5.5e-05,0.0,0.14
151443,2026-05-27,0,0,0.0,0.0,0.144
151443,2026-05-28,9,603,5.2e-05,0.0,0.14
151443,2026-05-29,8,515,4.4e-05,0.0,0.143
151443,2026-05-30,0,0,0.0,0.0,0.144
151443,2026-05-31,0,0,0.0,0.0,0.14
151443,2026-06-01,9,713,5.9e-05,0.0,0.141
151443,2026-06-02,0,0,0.0,0.0,0.141
151443,2026-06-03,10,718,5.4e-05,0.0,0.139
151443,2026-06-04,9,634,6.7e-05,0.0,0.145
151443,2026-06-05,7,580,3.9e-05,0.0,0.145
151443,2026-06-06,0,0,0.0,0.0,0.144
151443,2026-06-07,2,147,1.6e-05,0.0,0.148
151443,2026-06-08,0,0,0.0,0.0,0.151
151443,2026-06-09,8,562,3.9e-05,0.0,0.148
151443,2026-06-10,8,653,7.5e-05,0.0,0.148
151443,2026-06-11,8,519,3.9e-05,0.0,0.148
151443,2026-06-12,0,0,0.0,0.0,0.144
151443,2026-06-13,0,0,0.0,0.0,0.15
151443,2026-06-14,0,0,0.0,0.0,0.15
151443,2026-06-15,0,0,0.0,0.0,0.152
151443,2026-06-16,0,0,0.0,0.0,0.15
151443,2026-06-17,6,379,3.9e-05,0.0,0.154
151443,2026-06-18,6,331,3.4e-05,0.0,0.147
151443,2026-06-19,0,0,0.0,0.0,0.154
151443,2026-06-20,0,0,0.0,0.0,0.151
151443,2026-06-21,0,0,0.0,0.0,0.152
151443,2026-06-22,0,0,0.0,0.0,0.156
151443,2026-06-23,0,0,0.0,0.0,0.149
151443,2026-06-24,0,0,0.0,0.0,0.156
151443,2026-06-25,6,448,4.8e-05,0.0,0.152
151443,2026-06-26,5,294,2.1e-05,0.0,0.154
151443,2026-06-27,0,0,0.0,0.0,0.158
151443,2026-06-28,1,69,3e-06,0.0,0.16
151443,2026-06-29,0,0,0.0,0.0,0.156
151443,2026-06-30,8,479,4.6e-05,0.0,0.156
151443,2026-07-01,6,416,4.4e-05,0.0,0.155
151443,2026-07-02,0,0,0.0,0.0,0.161
151443,2026-07-03,0,0,0.0,0.0,0.161
151443,2026-07-04,0,0,0.0,0.0,0.163
151443,2026-07-05,0,0,0.0,0.0,0.163
151443,2026-07-06,0,0,0.0,0.0,0.164
151443,2026-07-07,0,0,0.0,0.0,0.163
151443,2026-07-08,6,441,5.7e-05,0.0,0.166
151443,2026-07-09,7,555,3.5e-05,0.0,0.155
151443,2026-07-10,0,0,0.0,0.0,0.164
151443,2026-07-11,0,0,0.0,0.0,0.164
151443,2026-07-12,1,88,1.6e-05,0.0,0.162
151443,2026-07-13,0,0,0.0,0.0,0.171
151443,2026-07-14,0,0,0.0,0.0,0.164
151443,2026-07-15,7,468,2.4e-05,0.0,0.17
151443,2026-07-16,5,323,2.5e-05,0.0,0.166
151443,2026-07-17,6,373,3.2e-05,0.0,0.162
151443,2026-07-18,1,66,4e-06,0.0,0.171
151443,2026-07-19,0,0,0.0,0.0,0.169
151443,2026-07-20,0,0,0.0,0.0,0.165
151443,2026-07-21,0,0,0.0,0.0,0.162
151443,2026-07-22,6,501,3.3e-05,0.0,0.171
151443,2026-07-23,6,494,5.7e-05,0.0,0.172
151443,2026-07-24,0,0,0.0,0.0,0.178
151443,2026-07-25,1,65,8e-06,0.0,0.172
151443,2026-07-26,1,76,7e-06,0.0,0.179
151443,2026-07-27,4,266,2.4e-05,0.0,0.173
151443,2026-07-28,0,0,0.0,0.0,0.177
151443,2026-07-29,0,0,0.0,0.0,0.177
151443,2026-07-30,0,0,0.0,0.0,0.178
151443,2026-07-31,5,339,2.9e-05,0.0,0.168
151443,2026-08-01,0,0,0.0,0.0,0.185
151443,2026-08-02,1,85,6e-06,0.0,0.181
151443,2026-08-03,0,0,0.0,0.0,0.184
151443,2026-08-04,0,0,0.0,0.0,0.184
151443,2026-08-05,6,485,6.1e-05,0.0,0.177
151443,2026-08-06,4,310,1.8e-05,0.0,0.185
151443,2026-08-07,4,289,3.7e-05,0.0,0.184
151443,2026-08-08,1,65,5e-06,0.0,0.185
151443,2026-08-09,0,0,0.0,0.0,0.182
151443,2026-08-10,4,299,1.9e-05,0.0,0.179
151443,2026-08-11,0,0,0.0,0.0,0.18
151443,2026-08-12,0,0,0.0,0.0,0.185
151443,2026-08-13,0,0,0.0,0.0,0.184
151443,2026-08-14,0,0,0.0,0.0,0.186
151443,2026-08-15,0,0,0.0,0.0,0.183
151443,2026-08-16,1,85,6e-06,0.0,0.19
151443,2026-08-17,0,0,0.0,0.0,0.184
151443,2026-08-18,0,0,0.0,0.0,0.186
151997,2026-05-21,1157,5426,0.000279,0.005,3.314
151997,2026-05-22,682,3833,7.2e-05,0.004,3.401
151997,2026-05-23,1181,6069,0.000191,0.006,3.439
151997,2026-05-24,1428,7280,0.000208,0.007,3.521
151997,2026-05-25,1072,7237,0.000706,0.006,3.435
151997,2026-05-26,1112,6589,0.000236,0.006,3.517
151997,2026-05-27,1634,7842,0.000155,0.012,3.512
151997,2026-05-28,734,4273,9.6e-05,0.003,3.4
151997,2026-05-29,1795,11082,0.000286,0.01,3.629
151997,2026-05-30,772,3688,8.3e-05,0.006,3.594
151997,2026-05-31,783,3551,8.8e-05,0.004,3.455
151997,2026-06-01,1664,7694,0.000189,0.011,3.571
151997,2026-06-02,784,3298,0.000111,0.004,3.653
151997,2026-06-03,2549,15240,0.00031,0.015,3.706
151997,2026-06-04,635,3027,8.1e-05,0.004,3.713
151997,2026-06-05,1681,9803,0.000353,0.01,3.605
151997,2026-06-06,1292,6470,0.000322,0.007,3.626
151997,2026-06-07,1261,6629,0.000288,0.007,3.855
151997,2026-06-08,1426,6959,0.000125,0.011,3.751
151997,2026-06-09,1925,9629,0.000444,0.009,3.742
151997,2026-06-10,1426,8253,0.000416,0.01,3.875
151997,2026-06-11,613,3915,7.6e-05,0.004,3.874
151997,2026-06-12,676,3625,8.8e-05,0.005,3.977
151997,2026-06-13,2028,10520,0.000365,0.011,3.948
151997,2026-06-14,759,3837,0.000118,0.004,3.909
151997,2026-06-15,1165,4584,0.000124,0.006,3.883
151997,2026-06-16,1077,6239,0.000282,0.006,4.079
151997,2026-06-17,1245,7289,0.000234,0.007,3.987
151997,2026-06-18,2232,10839,0.000339,0.012,4.134
151997,2026-06-19,870,4756,0.000238,0.005,4.116
151997,2026-06-20,1281,5347,0.000298,0.006,4.147
151997,2026-06-21,1137,4240,9.3e-05,0.007,4.245
151997,2026-06-22,1657,9241,0.000173,0.009,4.221
151997,2026-06-23,1712,9572,0.000315,0.007,4.136
151997,2026-06-24,1736,11732,0.000431,0.01,4.276
151997,2026-06-25,1435,8209,0.000235,0.007,4.23
151997,2026-06-26,1628,7904,0.000177,0.007,4.4
151997,2026-06-27,785,4448,6.7e-05,0.003,4.243
151997,2026-06-28,747,4726,0.000124,0.003,4.281
151997,2026-06-29,1605,8161,0.000361,0.008,4.23
151997,2026-06-30,818,4672,9.9e-05,0.005,4.376
151997,2026-07-01,1843,10795,0.000288,0.012,4.394
151997,2026-07-02,1066,5862,0.000141,0.006,4.315
151997,2026-07-03,3792,17122,0.000498,0.017,4.385
151997,2026-07-04,909,4752,0.000193,0.005,4.35
151997,2026-07-05,1423,6993,0.00015,0.009,4.578
151997,2026-07-06,1497,6670,0.000155,0.008,4.585
151997,2026-07-07,1246,5933,0.000139,0.006,4.628
151997,2026-07-08,1530,8152,0.000274,0.01,4.715
151997,2026-07-09,1157,6667,0.000286,0.004,4.716
151997,2026-07-10,1871,10575,0.001307,0.009,4.675
151997,2026-07-11,2255,12596,0.000553,0.014,4.662
151997,2026-07-12,1853,12555,0.000355,0.009,4.749
151997,2026-07-13,1175,5932,0.000252,0.008,4.872
151997,2026-07-14,5594,28218,0.000653,0.036,4.836
151997,2026-07-15,1321,5806,0.000136,0.007,4.725
151997,2026-07-16,1523,7955,0.000184,0.008,4.935
151997,2026-07-17,1426,7258,0.000199,0.006,5.125
151997,2026-07-18,911,4482,0.000186,0.005,4.902
151997,2026-07-19,918,4554,0.000432,0.006,4.748
151997,2026-07-20,2578,12286,0.000253,0.012,4.784
151997,2026-07-21,1278,6112,8.2e-05,0.007,5.059
151997,2026-07-22,1116,6405,0.000108,0.005,5.023
151997,2026-07-23,933,5337,0.000214,0.006,5.197
151997,2026-07-24,1037,6290,0.00026,0.007,5.254
151997,2026-07-25,669,3698,6.6e-05,0.004,4.962
151997,2026-07-26,1551,8626,0.000202,0.008,5.173
151997,2026-07-27,1230,6314,0.000107,0.005,5.343
151997,2026-07-28,2320,11142,0.000272,0.016,5.278
151997,2026-07-29,1208,5766,0.000211,0.006,5.329
151997,2026-07-30,2939,15457,0.00027,0.018,5.077
151997,2026-07-31,3367,15599,0.000852,0.016,5.377
151997,2026-08-01,1665,8124,0.000193,0.01,5.506
151997,2026-08-02,716,3694,8e-05,0.004,5.412
151997,2026-08-03,890,4175,0.00011,0.006,5.394
151997,2026-08-04,2288,13667,0.000331,0.017,5.544
151997,2026-08-05,2183,13471,0.000431,0.01,5.551
151997,2026-08-06,2654,13889,0.000463,0.015,5.594
151997,2026-08-07,2374,13616,0.000424,0.015,5.389
151997,2026-08-08,3035,19720,0.00074,0.02,5.918
151997,2026-08-09,3518,20830,0.000478,0.019,5.845
151997,2026-08-10,736,2869,0.000119,0.004,5.674
151997,2026-08-11,2834,16396,0.000353,0.015,5.907
151997,2026-08-12,3114,14955,0.000312,0.019,5.712
151997,2026-08-13,1435,6459,0.000265,0.01,5.885
151997,2026-08-14,2158,12643,0.000345,0.01,6.085
151997,2026-08-15,1577,5516,0.000105,0.009,6.073
151997,2026-08-16,732,3706,0.000128,0.005,5.936
151997,2026-08-17,1545,8072,0.000177,0.008,6.02
151997,2026-08-18,2308,11271,0.000184,0.013,5.669
152100,2026-05-21,32640,1000707,0.057908,0.492,1.331
152100,2026-05-22,33705,698426,0.082004,0.65,1.378
152100,2026-05-23,18640,590962,0.032213,0.331,1.371
152100,2026-05-24,20479,478161,0.053839,0.408,1.434
152100,2026-05-25,23198,647278,0.026278,0.403,1.374
152100,2026-05-26,25632,950780,0.083919,0.452,1.41
152100,2026-05-27,24394,777546,0.044037,0.487,1.445
152100,2026-05-28,21487,569617,0.153532,0.373,1.464
152100,2026-05-29,41310,1244775,0.133023,0.588,1.43
152100,2026-05-30,19792,573827,0.052352,0.397,1.431
152100,2026-05-31,17468,430642,0.04478,0.417,1.492
152100,2026-06-01,20288,566172,0.022059,0.36,1.489
152100,2026-06-02,20664,545276,0.022714,0.489,1.493
152100,2026-06-03,21497,543415,0.049757,0.3,1.495
152100,2026-06-04,24394,654410,0.301205,0.499,1.507
152100,2026-06-05,32781,844494,0.062205,0.603,1.549
152100,2026-06-06,17830,551552,0.029101,0.333,1.53
152100,2026-06-07,10859,267717,0.020298,0.229,1.5
152100,2026-06-08,17804,414588,0.05916,0.422,1.585
152100,2026-06-09,17166,506243,0.038228,0.438,1.598
152100,2026-06-10,19859,491895,0.038102,0.531,1.575
152100,2026-06-11,14610,364235,0.010215,0.317,1.618
152100,2026-06-12,18669,403999,0.025948,0.322,1.643
152100,2026-06-13,16489,458398,0.036638,0.408,1.654
152100,2026-06-14,17849,465580,0.018898,0.283,1.698
152100,2026-06-15,25878,577459,0.035442,0.605,1.673
152100,2026-06-16,20852,486363,0.026828,0.436,1.669
152100,2026-06-17,23681,642730,0.065382,0.398,1.711
152100,2026-06-18,27918,609256,0.02618,0.704,1.718
152100,2026-06-19,18427,598454,0.034703,0.306,1.727
152100,2026-06-20,12706,273759,0.034002,0.274,1.729
152100,2026-06-21,14367,483561,0.052466,0.28,1.822
152100,2026-06-22,19081,593747,0.036338,0.552,1.761
152100,2026-06-23,25284,626847,0.042059,0.506,1.737
152100,2026-06-24,15537,538325,0.0375,0.352,1.818
152100,2026-06-25,18341,507825,0.023693,0.362,1.825
152100,2026-06-26,12782,418664,0.068761,0.247,1.816
152100,2026-06-27,15288,365717,0.020269,0.309,1.832
152100,2026-06-28,12906,349530,0.026756,0.287,1.844
152100,2026-06-29,22111,598929,0.035412,0.413,1.936
152100,2026-06-30,21164,603566,0.036453,0.672,2.011
152100,2026-07-01,19608,541375,0.043326,0.311,1.888
152100,2026-07-02,12300,312683,0.017876,0.175,1.925
152100,2026-07-03,12595,379513,0.026728,0.398,1.918
152100,2026-07-04,16936,469764,0.030336,0.354,1.897
152100,2026-07-05,19038,475169,0.048688,0.316,1.942
152100,2026-07-06,14437,376866,0.016648,0.299,1.961
152100,2026-07-07,15388,442994,0.019344,0.369,2.01
152100,2026-07-08,13441,368330,0.01718,0.327,1.988
152100,2026-07-09,11657,247472,0.017433,0.277,2.082
152100,2026-07-10,13558,364964,0.023631,0.247,1.989
152100,2026-07-11,15237,517576,0.028487,0.252,2.128
152100,2026-07-12,19026,348239,0.015474,0.344,2.105
152100,2026-07-13,16567,433775,0.03198,0.327,2.134
152100,2026-07-14,19946,524987,0.02674,0.483,2.077
152100,2026-07-15,10116,260371,0.007957,0.253,2.139
152100,2026-07-16,13476,332487,0.080694,0.444,2.194
152100,2026-07-17,14160,305132,0.017849,0.3,2.193
152100,2026-07-18,11464,301828,0.016392,0.228,2.211
152100,2026-07-19,12488,331489,0.021087,0.304,2.289
152100,2026-07-20,13892,337698,0.025667,0.233,2.314
152100,2026-07-21,15370,323875,0.045448,0.433,2.255
152100,2026-07-22,13924,323498,0.013799,0.306,2.192
152100,2026-07-23,21991,549588,0.073938,0.414,2.249
152100,2026-07-24,15338,360334,0.022031,0.317,2.346
152100,2026-07-25,10132,249442,0.013441,0.195,2.317
152100,2026-07-26,8635,246166,0.01858,0.173,2.383
152100,2026-07-27,11817,322866,0.013396,0.218,2.358
152100,2026-07-28,12710,382182,0.016562,0.336,2.389
152100,2026-07-29,18263,473247,0.034481,0.276,2.316
152100,2026-07-30,9995,328308,0.0166,0.315,2.474
152100,2026-07-31,12292,343459,0.046651,0.273,2.511
152100,2026-08-01,8849,227442,0.015753,0.224,2.468
152100,2026-08-02,10956,303960,0.02136,0.377,2.473
152100,2026-08-03,19708,508368,0.057325,0.349,2.502
152100,2026-08-04,13250,335755,0.02117,0.169,2.508
152100,2026-08-05,12630,308680,0.027892,0.293,2.498
152100,2026-08-06,15555,439804,0.024073,0.363,2.504
152100,2026-08-07,15238,329519,0.026008,0.352,2.581
152100,2026-08-08,15138,395755,0.019279,0.303,2.57
152100,2026-08-09,11776,320494,0.015342,0.277,2.695
152100,2026-08-10,12898,377778,0.013141,0.31,2.701
152100,2026-08-11,18309,438986,0.035025,0.434,2.574
152100,2026-08-12,12301,282864,0.020242,0.326,2.821
152100,2026-08-13,15529,440346,0.048301,0.37,2.694
152100,2026-08-14,12729,306278,0.02277,0.203,2.835
152100,2026-08-15,8618,209187,0.017398,0.133,2.893
152100,2026-08-16,6992,180224,0.009187,0.153,2.78
152100,2026-08-17,15462,393213,0.028229,0.357,2.813
152100,2026-08-18,11026,236373,0.014488,0.258,2.94
152649,2026-05-21,2838661,598678694,179.275652,17.116,156.535
152649,2026-05-22,2137901,502958768,161.285779,27.695,158.293
152649,2026-05-23,3043741,639152486,222.457447,25.586,157.35
152649,2026-05-24,2535757,516413375,152.170788,24.201,155.122
152649,2026-05-25,3800843,679010634,597.020276,32.131,160.919
152649,2026-05-26,3002427,573531018,347.384882,20.777,159.036
152649,2026-05-27,4609833,950812063,460.692862,44.577,153.849
152649,2026-05-28,2582238,641352564,186.490635,27.961,163.916
152649,2026-05-29,2761103,523841778,350.181378,31.318,167.235
152649,2026-05-30,3013725,579069955,126.680073,32.0,164.582
152649,2026-05-31,1759401,316403866,195.557345,17.148,161.81
152649,2026-06-01,3246237,628822585,189.510536,38.946,166.432
152649,2026-06-02,3888924,738629152,286.663773,38.779,166.772
152649,2026-06-03,3552553,707747325,537.825377,33.268,165.975
152649,2026-06-04,3588542,704745651,200.756216,25.758,160.966
152649,2026-06-05,4875033,1134569657,344.019513,43.798,169.316
152649,2026-06-06,1806823,375899027,113.576946,21.672,174.223
152649,2026-06-07,2437067,497467990,232.113853,38.043,167.074
152649,2026-06-08,4725950,1004469962,608.807636,57.413,165.006
152649,2026-06-09,2479275,488689504,95.757348,17.618,169.397
152649,2026-06-10,4636024,856562008,295.982369,43.174,179.553
152649,2026-06-11,2938985,601147973,336.155459,21.758,172.411
152649,2026-06-12,4943892,1037079350,259.232061,32.67,172.196
152649,2026-06-13,2366382,556400519,711.853942,27.381,174.479
152649,2026-06-14,3231831,541660375,183.381241,33.364,181.41
152649,2026-06-15,3224212,510413036,271.768471,34.545,174.561
152649,2026-06-16,2100787,378684468,151.230093,21.278,175.304
152649,2026-06-17,4539877,852519941,1264.612148,35.913,174.388
152649,2026-06-18,3920294,713879741,638.510548,39.61,173.805
152649,2026-06-19,5235047,998859964,335.522537,38.836,184.221
152649,2026-06-20,5771563,1216985792,663.737394,54.427,179.205
152649,2026-06-21,2764080,504059072,165.841737,25.072,190.664
152649,2026-06-22,3188352,625177137,903.100358,30.168,181.334
152649,2026-06-23,3466910,789461928,249.562149,36.434,184.116
152649,2026-06-24,4645946,1074632619,561.058167,37.724,192.265
152649,2026-06-25,3087848,517315592,265.736943,19.661,176.634
152649,2026-06-26,4037572,782775885,339.371431,35.402,179.697
152649,2026-06-27,3015337,668775771,511.749333,24.629,185.558
152649,2026-06-28,3130552,595453935,191.853046,26.561,193.252
152649,2026-06-29,4302122,717422006,536.899439,32.77,180.614
152649,2026-06-30,5112076,984597713,444.200386,38.802,181.687
152649,2026-07-01,3598637,571402117,207.486319,36.492,185.421
152649,2026-07-02,3432861,767527713,416.335129,29.227,187.481
152649,2026-07-03,6015564,914026765,304.014244,50.753,188.342
152649,2026-07-04,4307451,900091368,536.983043,48.795,189.37
152649,2026-07-05,2428249,399458656,90.913375,19.963,191.479
152649,2026-07-06,3719730,609960459,176.56542,40.251,196.049
152649,2026-07-07,3635652,670714846,391.489642,40.677,193.4
152649,2026-07-08,3717623,773271733,279.281931,40.696,195.301
152649,2026-07-09,5385992,1343054798,771.174425,47.193,198.796
152649,2026-07-10,7395584,1567076882,580.548237,81.062,197.308
152649,2026-07-11,2102474,465387440,223.278171,19.254,200.541
152649,2026-07-12,3733572,735019561,311.500159,32.532,195.168
152649,2026-07-13,4648984,1181566844,439.360142,36.171,205.465
152649,2026-07-14,3773929,817505438,373.914224,27.644,199.172
152649,2026-07-15,3625546,813538287,250.304762,31.383,202.899
152649,2026-07-16,4486670,773373599,393.477155,36.709,208.848
152649,2026-07-17,3644394,800666664,177.845692,45.623,200.036
152649,2026-07-18,2293392,471856468,159.578745,12.779,205.298
152649,2026-07-19,3223050,764038021,280.831719,29.6,204.294
152649,2026-07-20,6301514,1274954285,491.553186,70.18,206.548
152649,2026-07-21,4255115,992998448,1321.02788,37.046,213.275
152649,2026-07-22,3328605,650417840,225.123314,37.315,213.14
152649,2026-07-23,3900493,750986015,247.370175,33.119,210.406
152649,2026-07-24,4275300,873815792,305.323403,46.691,202.231
152649,2026-07-25,2635693,557461067,292.732739,21.055,211.487
152649,2026-07-26,2334202,461486902,255.78177,20.616,218.277
152649,2026-07-27,4210489,826510472,206.43732,42.08,208.689
152649,2026-07-28,3839623,784815919,320.24496,26.498,214.454
152649,2026-07-29,5505694,1137762568,467.834606,63.234,211.847
152649,2026-07-30,3683547,770963488,190.040377,31.765,210.921
152649,2026-07-31,4016765,655632505,315.616388,34.936,217.98
152649,2026-08-01,2735352,528359843,197.950613,20.441,216.938
152649,2026-08-02,1910056,431094839,130.941998,15.867,226.402
152649,2026-08-03,4116721,730763178,249.533987,38.198,224.306
152649,2026-08-04,4205540,851018198,634.698728,37.316,225.232
152649,2026-08-05,5089747,1042373892,387.180925,38.897,223.234
152649,2026-08-06,6692551,1047991108,379.79908,45.302,224.579
152649,2026-08-07,5425262,1184834662,337.920891,72.886,223.761
152649,2026-08-08,2813037,558285128,162.686996,15.359,217.651
152649,2026-08-09,2019385,420032014,199.139037,18.594,222.189
152649,2026-08-10,2416543,380007970,126.998232,23.351,234.156
152649,2026-08-11,3491243,709261411,627.214005,44.417,230.874
152649,2026-08-12,2956803,558369020,174.095143,17.077,223.259
152649,2026-08-13,2791905,613386341,206.21811,17.617,229.779
152649,2026-08-14,5486353,1181229667,559.867962,54.561,228.792
152649,2026-08-15,2357841,405247597,314.108711,21.932,228.436
152649,2026-08-16,3553869,772293273,326.964797,40.638,231.804
152649,2026-08-17,3017921,737643231,282.868955,25.478,243.678
152649,2026-08-18,5982638,1240975646,602.588511,50.863,235.37
152917,2026-05-21,72,376,1.1e-05,0.001,7.047
152917,2026-05-22,71,392,2.1e-05,0.001,7.084
152917,2026-05-23,46,302,1.8e-05,0.001,6.977
152917,2026-05-24,44,262,2.3e-05,0.001,7.198
152917,2026-05-25,77,421,2.4e-05,0.001,6.954
152917,2026-05-26,56,328,2.4e-05,0.001,6.969
152917,2026-05-27,65,379,3.6e-05,0.001,6.985
152917,2026-05-28,77,450,3.7e-05,0.001,7.073
152917,2026-05-29,67,415,3e-05,0.001,6.903
152917,2026-05-30,33,188,1e-05,0.0,6.827
152917,2026-05-31,0,0,0.0,0.0,6.914
152917,2026-06-01,66,391,0.000101,0.001,6.849
152917,2026-06-02,53,309,2.7e-05,0.001,6.863
152917,2026-06-03,49,248,1.1e-05,0.001,6.987
152917,2026-06-04,0,0,0.0,0.0,6.946
152917,2026-06-05,41,204,1e-05,0.001,6.556
152917,2026-06-06,0,0,0.0,0.0,6.603
152917,2026-06-07,26,185,7e-06,0.0,6.73
152917,2026-06-08,52,316,5.9e-05,0.001,6.59
152917,2026-06-09,0,0,0.0,0.0,6.77
152917,2026-06-10,59,284,2.3e-05,0.001,6.756
152917,2026-06-11,50,249,6e-06,0.001,6.717
